Round,Rank,Value,Name,Team,Pos,Inj,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV,ftm/g,fgm/g,Zscore
19.0,221.0,-0.454112955,Matisse Thybulle,POR,SG/SF,,71.0,16.90516432,4.126760563,0.76056338,1.9718309859999998,0.7464788729999999,1.169014085,0.450704225,0.434782609,3.563380282,0.6785714290000001,0.39436619700000003,0.338028169,-1.9602180280000001,-0.794921697,-1.6051952919999999,-1.382649896,0.578016149,-0.38039894399999996,-0.305424732,-0.133445885,1.897221728,0.267605634,1.549295775,-5.334274894410022
21.0,252.0,-0.537515991,Javonte Green,CHI,SG/SF,,32.0,15.00729167,5.15625,0.40625,2.75,0.71875,0.75,0.65625,0.564814815,3.375,0.666666667,1.40625,0.625,-1.802316125,-1.122491981,-1.282198959,-1.394931895,-0.614671193,0.024610157,0.319895919,-0.514604507,1.549064665,0.9375,1.90625,-5.347402349168264
23.0,272.0,-0.578151046,Georges Niang,PHI,SF/PF,,78.0,19.38226496,8.166666667000001,1.974358974,2.3717948719999997,0.987179487,0.384615385,0.179487179,0.442231076,6.435897436,0.8666666670000001,0.576923077,0.692307692,-1.3405818870000001,0.327258241,-1.4391813980000001,-1.276035941,-1.65470689,-0.914807264,-0.474813269,0.102102681,1.4674063080000002,0.5,2.8461538460000004,-5.443346212252288
25.0,289.0,-0.604743162,Bismack Biyombo,PHO,C,,61.0,14.328415300000001,4.31147541,0.0,4.262295082,0.918032787,0.295081967,1.442622951,0.577669903,3.37704918,0.35714285700000004,1.1475409840000002,0.836065574,-1.9318866780000001,-1.4980787780000002,-0.6544872970000001,-1.306663213,-1.9095560169999999,1.57408595,0.380424059,-1.389524311,1.292997825,0.409836066,1.950819672,-5.563460841661791
23.0,273.0,-0.578198446,Terrence Ross,PHO,SG/SF,,63.0,21.11851852,8.285714286000001,1.507936508,2.444444444,1.507936508,0.5555555560000001,0.158730159,0.43010752700000005,7.380952381,0.794117647,0.53968254,0.682539683,-1.322322501,-0.103959286,-1.409026579,-1.045376098,-1.168140482,-0.95570707,-0.667023438,-0.011487517,1.479256954,0.428571429,3.174603175,-5.5691943492911395
21.0,245.0,-0.521664579,Jeremiah Robinson-Earl,OKC,PF/C,,43.0,18.92364341,6.790697674,0.860465116,4.186046512,1.0,0.558139535,0.255813953,0.44354838700000004,5.76744186,0.833333333,0.9767441859999999,0.441860465,-1.551626425,-0.702560409,-0.68613596,-1.270357328,-1.160785408,-0.7644123540000001,-0.41625485100000004,0.08590016,1.77125136,0.813953488,2.558139535,-5.613923114665845
25.0,296.0,-0.618915421,Terence Davis,SAC,SG/SF,,64.0,13.13958333,6.734375,1.390625,2.171875,1.046875,0.671875,0.1875,0.423076923,5.6875,0.790697674,0.671875,0.828125,-1.5602651319999998,-0.21241627899999999,-1.522162581,-1.2495949,-0.8370472459999999,-0.899018735,-0.572455277,-0.019910042,1.302631407,0.53125,2.40625,-5.620273062927854
22.0,257.0,-0.553088545,Joe Harris,BKN,SG/SF,,74.0,20.63581081,7.594594595,1.918918919,2.216216216,1.364864865,0.45945945899999996,0.175675676,0.456818182,5.945945946,0.642857143,0.37837837799999996,0.554054054,-1.428325642,0.27600272600000003,-1.503757774,-1.108747078,-1.4416697059999999,-0.9223174820000001,-0.319103723,-0.16501521,1.635136989,0.243243243,2.7162162160000003,-5.63015341371449
24.0,285.0,-0.596447485,Devonte' Graham,SAS,PG/SG,,73.0,18.33378995,7.383561643999999,1.630136986,1.6712328769999998,2.684931507,0.616438356,0.219178082,0.373549884,5.904109589,0.748091603,1.7945205480000002,0.7260273970000001,-1.4606936330000002,0.009017665,-1.729965213,-0.524047589,-0.9948428570000001,-0.836599979,-1.0001159990000001,-0.257276984,1.4264972280000001,1.3424657530000002,2.205479452,-5.7018512748998305
23.0,270.0,-0.575692553,Chuma Okeke,ORL,PF,,27.0,19.18518519,4.740740741000001,0.962962963,3.5555555560000003,1.37037037,0.703703704,0.40740740700000005,0.352459016,4.518518519,0.761904762,0.7777777779999999,0.62962963,-1.866046457,-0.607798962,-0.947835234,-1.106308514,-0.746449595,-0.46571135399999997,-0.9008069320000001,-0.083723883,1.543447953,0.592592593,1.5925925930000002,-5.777594909006698
24.0,279.0,-0.585408272,Jericho Sims,NYK,C,,52.0,15.62275641,3.423076923,0.0,4.653846154,0.480769231,0.288461538,0.538461538,0.775700935,2.057692308,0.75,0.307692308,0.519230769,-2.0681482140000003,-1.4980787780000002,-0.491965328,-1.500341145,-1.928400495,-0.207481206,0.793101222,-0.044745445999999994,1.677384942,0.23076923100000002,1.596153846,-5.928915929341562
23.0,276.0,-0.582958298,Jalen Johnson,ATL,PF/C,,70.0,14.87880952,5.642857143,0.428571429,4.028571428999999,1.1857142859999998,0.542857143,0.485714286,0.49068323,4.6,0.628205128,1.114285714,0.585714286,-1.7276808830000001,-1.101855344,-0.7514994909999999,-1.1880985659999999,-1.204285415,-0.31141483,-0.033263469,-0.525253164,1.5967264819999998,0.7,2.257142857,-5.95913456036119
22.0,254.0,-0.5429385870000001,Dean Wade,CLE,SF/PF,,44.0,20.25984848,4.681818182,1.0227272729999999,3.4090909089999997,0.8409090909999999,0.636363636,0.477272727,0.412429379,4.022727273,0.6521739129999999,0.522727273,0.386363636,-1.875083931,-0.552545582,-1.008628639,-1.34082375,-0.9381272709999999,-0.328048147,-0.468119499,-0.213651128,1.838580661,0.340909091,1.6590909090000001,-6.040604910943968
24.0,280.0,-0.586040221,T.J. Warren,PHO,SF/PF,,42.0,16.35079365,7.476190476,0.523809524,2.880952381,0.9523809520000001,0.523809524,0.28571428600000004,0.488888889,6.428571429,0.8,0.833333333,0.47619047600000003,-1.446486329,-1.013805692,-1.227844265,-1.291449318,-1.258502815,-0.7054964909999999,-0.05748255099999999,-0.002896375,1.729601851,0.666666667,3.142857143,-6.132675608742655
23.0,268.0,-0.570485377,Sam Hauser,BOS,SF/PF,,80.0,16.125,6.4,1.75,2.55,0.8875,0.3625,0.2625,0.454545455,4.95,0.705882353,0.2125,0.375,-1.611551184,0.11983358,-1.3652134009999999,-1.320187155,-1.717656419,-0.751238113,-0.283407693,-0.057315145,1.8523671369999999,0.15,2.25,-6.215359722276235
25.0,294.0,-0.613305105,Mike Muscala,BOS,C,,63.0,14.9989418,6.079365079,1.285714286,3.222222222,0.793650794,0.23809523800000001,0.380952381,0.44863013700000004,4.634920635,0.7692307690000001,0.825396825,0.365079365,-1.660729799,-0.309408474,-1.086192638,-1.361755952,-2.071763811,-0.517838558,-0.304273055,-0.072186606,1.86440295,0.634920635,2.079365079,-6.647424203332913
25.0,299.0,-0.623330799,Yuta Watanabe,BKN,SF/PF,,58.0,15.99683908,5.551724137999999,1.034482759,2.431034483,0.8275862070000001,0.43103448299999997,0.293103448,0.49137931,4.0,0.723404255,0.810344828,0.379310345,-1.741658758,-0.541677384,-1.4145926819999999,-1.3467248790000002,-1.522578943,-0.690936824,-0.026707051000000002,-0.17223845100000001,1.847137784,0.5862068970000001,1.965517241,-6.753352912654004
25.0,298.0,-0.621976298,Ish Wainright,PHO,PF,Questionable - calf,60.0,15.25083333,4.183333333,0.95,2.316666667,0.8833333329999999,0.6333333329999999,0.36666666700000006,0.370044053,3.7833333330000003,0.838709677,0.5166666670000001,0.36666666700000006,-1.951540962,-0.619783498,-1.462063584,-1.3220327040000002,-0.9467527659999999,-0.545987248,-0.663850214,0.051747071,1.86247722,0.433333333,1.4,-6.823078433575633
25.0,297.0,-0.619115994,Jamal Cain,MIA,SF,,18.0,13.33518519,5.444444444,0.38888888899999996,2.888888889,0.666666667,0.611111111,0.055555556,0.560606061,3.666666667,0.772727273,1.222222222,0.333333333,-1.758113194,-1.138542699,-1.2245500409999999,-1.41800126,-1.010006399,-1.159003164,0.327190761,-0.093935499,1.902917549,0.944444444,2.055555556,-6.854008161341692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
